-0.014850, 1.437448, 4.643359
-0.014800, 0.913989, 4.258351
-0.014750, 0.741627, 3.071870
-0.014700, -0.249644, 3.439802
-0.014650, 0.631170, 2.663808
-0.014600, -1.802936, 3.339161
-0.014550, 0.677032, 3.736331
-0.014500, 0.466069, 2.677269
-0.014450, 0.528168, 3.402183
-0.014400, -0.560175, 2.704534
-0.014350, 1.218033, 2.616551
-0.014300, 0.695286, 3.532792
-0.014250, 0.679580, 3.494161
-0.014200, -1.949092, 3.694576
-0.014150, -1.243235, 2.767416
-0.014100, -0.010856, 2.538826
-0.014050, 1.397039, 2.321291
-0.014000, 1.439947, 2.671093
-0.013950, 0.839359, 4.001770
-0.013900, 1.740272, 2.301951
-0.013850, -0.615322, 3.620351
-0.013800, -1.274428, 4.497571
-0.013750, 0.074949, 4.055429
-0.013700, 1.424302, 3.669432
-0.013650, 0.433626, 4.966043
-0.013600, 0.261915, 3.916054
-0.013550, 0.460664, 3.303551
-0.013500, -0.159634, 3.223115
-0.013450, 0.487516, 3.537070
-0.013400, -1.166392, 3.787348
-0.013350, -0.499864, 4.212565
-0.013300, -0.827905, 2.886007
-0.013250, -0.278521, 3.441585
-0.013200, -0.743217, 3.130311
-0.013150, -2.982500, 3.447389
-0.013100, -1.633875, 4.097929
-0.013050, -2.859347, 2.677070
-0.013000, -2.875923, 3.641500
-0.012950, -4.511107, 3.294251
-0.012900, -3.728406, 2.789957
-0.012850, -3.530824, 3.828527
-0.012800, -3.879367, 3.115281
-0.012750, -2.921542, 3.408674
-0.012700, -0.871852, 4.095583
-0.012650, -1.981303, 3.369793
-0.012600, -1.686900, 2.947496
-0.012550, -1.490150, 3.527418
-0.012500, 0.597944, 2.729389
-0.012450, 0.150876, 4.042691
-0.012400, 0.698140, 2.900733
-0.012350, 1.791232, 3.402160
-0.012300, 2.494148, 2.255487
-0.012250, 1.987881, 2.423399
-0.012200, 2.826926, 2.204103
-0.012150, 2.359280, 3.306607
-0.012100, 2.456937, 4.580653
-0.012050, 0.955392, 3.303439
-0.012000, 0.253140, 3.956307
-0.011950, 1.442177, 3.080488
-0.011900, 0.836997, 2.399419
-0.011850, 0.582597, 3.427561
-0.011800, -1.056529, 3.535688
-0.011750, -1.506385, 3.432645
-0.011700, -1.312975, 2.951337
-0.011650, -2.367805, 2.867690
-0.011600, -2.915878, 2.518669
-0.011550, -2.450199, 3.364301
-0.011500, -3.018272, 2.755828
-0.011450, -2.241102, 3.650763
-0.011400, -1.893191, 3.507767
-0.011350, -2.442545, 2.894928
-0.011300, -2.699668, 2.339060
-0.011250, -1.338562, 5.252708
-0.011200, -1.362233, 4.367634
-0.011150, -0.723183, 4.490522
-0.011100, -0.591417, 3.411640
-0.011050, 0.261562, 2.881637
-0.011000, -1.011249, 3.748110
-0.010950, 0.328645, 3.674687
-0.010900, -1.120258, 2.809832
-0.010850, 0.687038, 4.008887
-0.010800, -0.235970, 4.829310
-0.010750, -0.847285, 5.385871
-0.010700, -0.893411, 4.735365
-0.010650, 0.035150, 3.991105
-0.010600, -1.084106, 4.088921
-0.010550, -1.267681, 4.004278
-0.010500, 0.244921, 4.142132
-0.010450, -0.680301, 4.442666
-0.010400, -1.098851, 3.736967
-0.010350, -0.191731, 3.796428
-0.010300, -0.474444, 3.348867
-0.010250, -0.269992, 3.162026
-0.010200, 1.318623, 2.265441
-0.010150, -0.271602, 3.615554
-0.010100, -0.360668, 2.972999
-0.010050, -1.405579, 2.608876
-0.010000, -0.559335, 3.104952
-0.009950, -1.253939, 3.326647
-0.009900, -2.475393, 4.075446
-0.009850, 0.066302, 3.299018
-0.009800, -2.286856, 2.628855
-0.009750, -1.247369, 2.753197
-0.009700, -2.626238, 2.397858
-0.009650, -1.665464, 3.054863
-0.009600, -2.167550, 2.849554
-0.009550, -1.792495, 4.260750
-0.009500, -0.988801, 4.403785
-0.009450, -0.341470, 3.838796
-0.009400, -1.313001, 4.223757
-0.009350, 0.835103, 3.500112
-0.009300, 2.066343, 3.898196
-0.009250, 1.815218, 3.937396
-0.009200, 1.505228, 2.662509
-0.009150, 2.891371, 2.711983
-0.009100, 2.268648, 2.972021
-0.009050, 1.626058, 3.808445
-0.009000, 1.685101, 3.130820
-0.008950, 1.880277, 3.249855
-0.008900, 2.153086, 3.738010
-0.008850, 2.991028, 3.229818
-0.008800, 2.463602, 3.595019
-0.008750, 2.501310, 2.526511
-0.008700, 0.725152, 3.577764
-0.008650, 2.029627, 2.071223
-0.008600, -0.546763, 2.273869
-0.008550, 1.517482, 2.879345
-0.008500, 0.422362, 2.721831
-0.008450, -0.185621, 2.529374
-0.008400, -0.072468, 3.669336
-0.008350, 0.742324, 3.621297
-0.008300, 0.074756, 2.676568
-0.008250, 0.011327, 2.893628
-0.008200, -1.729460, 2.238244
-0.008150, -1.657104, 2.567853
-0.008100, -0.181104, 3.300789
-0.008050, 1.548041, 1.369825
-0.008000, -0.525666, 3.256180
-0.007950, 0.929776, 3.337088
-0.007900, 0.805368, 3.707371
-0.007850, 0.583113, 3.382077
-0.007800, 0.263013, 3.258506
-0.007750, -0.291431, 2.607535
-0.007700, -0.007717, 4.294989
-0.007650, 0.977658, 4.267782
-0.007600, -1.137804, 3.407703
-0.007550, 0.197899, 3.766124
-0.007500, 1.357770, 3.119441
-0.007450, 0.177312, 4.183206
-0.007400, -2.153974, 2.839612
-0.007350, -0.702585, 3.713042
-0.007300, 0.728982, 3.411218
-0.007250, 1.068230, 2.617729
-0.007200, -1.322837, 2.481719
-0.007150, -0.633218, 2.570240
-0.007100, -0.197409, 2.503639
-0.007050, 0.628093, 3.665703
-0.007000, 0.419791, 3.356825
-0.006950, -1.270811, 3.172074
-0.006900, 0.236289, 3.463302
-0.006850, -1.064904, 3.686281
-0.006800, -0.708888, 3.190062
-0.006750, -2.829658, 3.731453
-0.006700, -1.070211, 3.694899
-0.006650, -1.241544, 3.442256
-0.006600, -0.730652, 3.340188
-0.006550, -1.448532, 3.635148
-0.006500, 0.621820, 4.216282
-0.006450, 0.488409, 3.294530
-0.006400, 0.666737, 2.362003
-0.006350, -0.422689, 4.054924
-0.006300, 0.652133, 3.348376
-0.006250, 2.643208, 4.677654
-0.006200, 1.436040, 2.743571
-0.006150, -0.200366, 3.118364
-0.006100, 0.385994, 3.215348
-0.006050, 0.991624, 3.487085
-0.006000, 0.836529, 3.624318
-0.005950, -0.976286, 3.544008
-0.005900, 1.442183, 3.039990
-0.005850, -0.293059, 3.385398
-0.005800, 1.169492, 3.418590
-0.005750, 0.545342, 3.221858
-0.005700, 0.505995, 3.845055
-0.005650, -0.742543, 2.474741
-0.005600, -0.626269, 3.420019
-0.005550, -0.588176, 4.487812
-0.005500, 0.678239, 3.713806
-0.005450, 0.462483, 4.120574
-0.005400, -0.318940, 3.928238
-0.005350, -0.944525, 4.321316
-0.005300, 1.023234, 3.666647
-0.005250, -0.207158, 2.253041
-0.005200, -2.529696, 3.101280
-0.005150, -3.760374, 3.458052
-0.005100, 0.741811, 3.326578
-0.005050, 0.095867, 3.599358
-0.005000, -0.121201, 2.677484
-0.004950, 0.168612, 4.092265
-0.004900, 2.115811, 2.063209
-0.004850, 1.215902, 3.890300
-0.004800, 1.427391, 2.753760
-0.004750, 0.332284, 3.770590
-0.004700, -0.996915, 3.217029
-0.004650, -1.877700, 3.771885
-0.004600, -1.081565, 3.660962
-0.004550, -2.625505, 4.427927
-0.004500, -1.030014, 2.828122
-0.004450, -1.014086, 3.427643
-0.004400, -2.324216, 2.822307
-0.004350, -1.742897, 4.106130
-0.004300, -0.596125, 3.951581
-0.004250, -0.989893, 3.776901
-0.004200, 1.794804, 3.144787
-0.004150, 0.035972, 3.404456
-0.004100, 0.344117, 2.310274
-0.004050, -0.966255, 2.377032
-0.004000, -1.867138, 3.056753
-0.003950, 0.039972, 3.155392
-0.003900, -0.158917, 2.889860
-0.003850, -0.416301, 3.206657
-0.003800, 0.730326, 2.504271
-0.003750, -1.009029, 4.286877
-0.003700, -1.890361, 4.748553
-0.003650, -1.250665, 3.342877
-0.003600, 0.130066, 3.676493
-0.003550, 0.223837, 4.455656
-0.003500, -0.364846, 3.254175
-0.003450, -0.134478, 3.747100
-0.003400, -0.547552, 2.852197
-0.003350, -1.506563, 4.465645
-0.003300, -1.139505, 3.942365
-0.003250, 0.417127, 3.059673
-0.003200, 0.238339, 4.683197
-0.003150, 0.839637, 1.958007
-0.003100, 1.694526, 2.609515
-0.003050, 3.368512, 3.366275
-0.003000, 3.794601, 2.059842
-0.002950, 2.485298, 2.379248
-0.002900, 3.184609, 0.813623
-0.002850, 2.421539, 1.732017
-0.002800, 2.458093, 1.430657
-0.002750, 2.689777, 1.959050
-0.002700, 0.445097, 4.306765
-0.002650, 0.677058, 4.627219
-0.002600, -0.377836, 2.903326
-0.002550, 0.185921, 2.935355
-0.002500, -0.907666, 3.447451
-0.002450, -0.519091, 3.532901
-0.002400, -1.904850, 3.282740
-0.002350, -1.535437, 3.733975
-0.002300, -2.004347, 3.315710
-0.002250, -2.902076, 3.219387
-0.002200, -3.975119, 4.544748
-0.002150, -1.284470, 2.794353
-0.002100, -2.337624, 4.145356
-0.002050, -3.273577, 3.580935
-0.002000, -3.507324, 3.508540
-0.001950, -1.264361, 2.749490
-0.001900, -1.088182, 3.499116
-0.001850, 1.837718, 3.090819
-0.001800, 0.590842, 3.845856
-0.001750, 2.191196, 2.657341
-0.001700, 1.588284, 1.790816
-0.001650, 2.058111, 3.123362
-0.001600, 3.113181, 4.213586
-0.001550, 3.446998, 2.257844
-0.001500, 1.051066, 3.004199
-0.001450, 2.282390, 3.363299
-0.001400, -0.522526, 4.380042
-0.001350, 1.391821, 2.794524
-0.001300, 0.400936, 2.219520
-0.001250, 1.243323, 2.791751
-0.001200, 0.213985, 3.074825
-0.001150, 1.115426, 3.137244
-0.001100, 0.223150, 3.232105
-0.001050, -0.473840, 2.923118
-0.001000, -2.048039, 3.966777
-0.000950, -0.228945, 2.258966
-0.000900, -0.944555, 3.234586
-0.000850, 0.543636, 2.835235
-0.000800, -1.048870, 2.414715
-0.000750, 1.551432, 2.954345
-0.000700, -1.541957, 3.101664
-0.000650, 0.902967, 3.283678
-0.000600, 0.247707, 3.631651
-0.000550, 1.269766, 5.039869
-0.000500, -0.047854, 3.239549
-0.000450, 1.871851, 3.588976
-0.000400, -0.654117, 3.404982
-0.000350, 0.505745, 4.196946
-0.000300, 0.027939, 2.014437
-0.000250, 0.193967, 3.217419
-0.000200, -0.049168, 2.524281
-0.000150, 1.580037, 2.750810
-0.000100, 1.318083, 2.740880
-0.000050, 65.367473, 33.583584
0.000000, 432.154724, 18.277354
0.000050, -181.420161, 52.005723
0.000100, -888.341216, 40.520405
0.000150, -169.109973, 46.063172
0.000200, 318.227600, 15.982537
0.000250, -3.567461, 5.225562
0.000300, 12.124341, 3.340412
0.000350, 18.242001, 2.279570
0.000400, 4.684520, 3.527530
0.000450, 5.108900, 3.994645
0.000500, 4.227141, 2.706075
0.000550, 3.443244, 2.310632
0.000600, 3.361711, 2.367973
0.000650, 3.066041, 2.472499
0.000700, 2.400236, 1.922291
0.000750, 2.046796, 1.870529
0.000800, 0.484722, 3.404364
0.000850, 1.165514, 3.838566
0.000900, 1.456673, 2.632734
0.000950, 1.202199, 3.055568
0.001000, 0.363093, 3.075239
0.001050, 0.713853, 2.096081
0.001100, 0.031482, 2.327325
0.001150, -1.313523, 2.687514
0.001200, -1.332160, 3.166031
0.001250, -0.316930, 3.725006
0.001300, 0.328166, 2.353726
0.001350, -0.371871, 2.369562
0.001400, -0.135543, 3.495019
0.001450, -0.249849, 2.623917
0.001500, 1.508210, 3.154472
0.001550, -0.067867, 3.175611
0.001600, 0.637918, 3.429780
0.001650, -0.254934, 3.855833
0.001700, 0.159075, 3.537422
0.001750, -0.167556, 3.978941
0.001800, 0.305672, 3.277573
0.001850, 0.369758, 3.096015
0.001900, 1.194699, 2.318680
0.001950, 0.284496, 2.593162
0.002000, 0.583646, 2.659278
0.002050, -1.515353, 2.721449
0.002100, 0.987998, 3.566931
0.002150, 1.249197, 3.438417
0.002200, -0.341758, 2.931933
0.002250, 0.563631, 2.301819
0.002300, 0.747862, 2.603383
0.002350, 0.659434, 2.535827
0.002400, -0.189157, 3.076481
0.002450, -2.265913, 3.291431
0.002500, 0.064664, 3.421109
0.002550, 0.367572, 2.580421
0.002600, 2.035808, 2.936101
0.002650, 0.584369, 1.966534
0.002700, 0.654252, 3.306178
0.002750, 0.763456, 3.422522
0.002800, 1.457976, 2.800724
0.002850, 0.904811, 2.156972
0.002900, 3.198956, 3.702933
0.002950, 1.203410, 2.785739
0.003000, 1.372668, 3.258415
0.003050, 1.678727, 3.291001
0.003100, 3.213585, 2.060707
0.003150, 3.188738, 2.265866
0.003200, 2.481682, 2.697819
0.003250, 1.267913, 1.671061
0.003300, 1.789929, 2.740705
0.003350, 1.649225, 1.873862
0.003400, 1.411297, 2.698671
0.003450, 1.524642, 3.436053
0.003500, 1.482256, 5.142166
0.003550, 1.225635, 2.490635
0.003600, -1.292725, 5.245600
0.003650, -0.554329, 4.104328
0.003700, 0.418319, 3.545340
0.003750, 0.006715, 3.778759
0.003800, -0.287644, 3.930158
0.003850, -0.815765, 3.718306
0.003900, 0.586850, 2.948574
0.003950, -0.038304, 2.187854
0.004000, -2.652233, 3.170507
0.004050, -0.741940, 3.119692
0.004100, -2.224430, 3.238831
0.004150, -1.522708, 4.161518
0.004200, -0.099279, 4.980176
0.004250, -0.508648, 4.854066
0.004300, -0.098818, 3.063688
0.004350, -1.755796, 3.462559
0.004400, -0.877585, 3.855137
0.004450, 0.059308, 3.204127
0.004500, -1.792121, 3.735569
0.004550, 0.315123, 2.938839
0.004600, -0.287965, 2.600769
0.004650, -1.027390, 3.511937
0.004700, -0.635659, 2.784777
0.004750, 2.310726, 2.738241
0.004800, 2.371257, 1.869873
0.004850, 2.490430, 2.530118
0.004900, 0.328240, 2.781309
0.004950, 0.057680, 3.390555
0.005000, -2.318753, 3.323895
0.005050, -1.224067, 2.750870
0.005100, -0.460767, 3.549323
0.005150, -0.847857, 5.022421
0.005200, -0.903344, 4.212303
0.005250, -0.646733, 2.776014
0.005300, -0.975030, 3.262016
0.005350, -0.503739, 4.331863
0.005400, -1.299868, 3.364578
0.005450, -0.009421, 3.089908
0.005500, -0.415404, 3.571707
0.005550, 0.387677, 2.519709
0.005600, -0.583683, 4.102211
0.005650, 0.707009, 4.335268
0.005700, -1.219751, 3.737966
0.005750, 2.684030, 2.933690
0.005800, -2.284653, 4.144809
0.005850, -1.851807, 2.726028
0.005900, 0.336064, 2.566657
0.005950, 2.153453, 1.895869
0.006000, 1.143355, 3.387171
0.006050, -0.120236, 3.793119
0.006100, 1.131674, 3.278265
0.006150, 1.759579, 3.581419
0.006200, -0.342526, 3.868363
0.006250, 2.664353, 3.206333
0.006300, 1.810210, 2.295008
0.006350, 2.769539, 2.662312
0.006400, 1.817836, 4.342102
0.006450, 2.582093, 3.164877
0.006500, 1.025805, 2.928052
0.006550, 2.179967, 2.328151
0.006600, 1.481573, 4.779085
0.006650, 0.724616, 3.372520
0.006700, 1.839592, 3.715623
0.006750, 0.984994, 3.100857
0.006800, -2.092682, 4.054856
0.006850, -2.225944, 3.802956
0.006900, -1.130796, 3.168650
0.006950, -2.629244, 3.276236
0.007000, -3.152794, 1.660832
0.007050, -2.993951, 2.113629
0.007100, -3.712722, 3.725245
0.007150, -1.370110, 4.024487
0.007200, -2.459623, 2.770964
0.007250, -1.326264, 2.835901
0.007300, -0.134540, 3.632940
0.007350, 0.413544, 4.132158
0.007400, -1.008017, 3.173808
0.007450, 0.826772, 3.182382
0.007500, 1.101406, 3.084667
0.007550, 2.701878, 2.947114
0.007600, 1.240685, 3.948384
0.007650, 2.489822, 2.554401
0.007700, 1.808282, 3.122103
0.007750, 3.037561, 3.193241
0.007800, 3.350154, 3.232842
0.007850, 4.364556, 3.949206
0.007900, 4.208763, 2.965792
0.007950, 2.278269, 3.908899
0.008000, 0.757069, 3.813886
0.008050, 1.244159, 3.097999
0.008100, 1.243534, 3.216637
0.008150, 2.393189, 2.706727
0.008200, 1.573119, 2.596318
0.008250, 0.518821, 3.511906
0.008300, -0.633211, 3.283239
0.008350, -1.551480, 4.395037
0.008400, -1.455993, 3.570400
0.008450, -3.330252, 1.874449
0.008500, -0.505262, 2.674072
0.008550, -2.848028, 2.925118
0.008600, -0.842553, 3.804996
0.008650, -0.962842, 3.601666
0.008700, -0.088898, 2.943356
0.008750, -1.379725, 4.366706
0.008800, 0.858672, 4.226700
0.008850, -1.037209, 4.605066
0.008900, 0.966626, 4.536280
0.008950, 1.527176, 2.006875
0.009000, 0.332435, 4.141555
0.009050, 0.209902, 3.947755
0.009100, -0.809929, 4.058178
0.009150, 0.899940, 3.369843
0.009200, -2.167995, 3.834910
0.009250, -1.570236, 4.281059
0.009300, 0.353212, 3.487888
0.009350, 1.203847, 4.243840
0.009400, -1.163333, 3.503981
0.009450, -0.800833, 3.271306
0.009500, 0.633845, 2.352700
0.009550, 0.703199, 3.568879
0.009600, -0.144274, 2.416042
0.009650, 1.016423, 4.384144
0.009700, 0.363287, 4.131002
0.009750, 2.322817, 4.590527
0.009800, 1.357010, 3.212523
0.009850, 1.482864, 3.801621
0.009900, 1.920376, 2.532479
0.009950, -0.781956, 3.234769
0.010000, 0.434867, 2.840655
0.010050, 0.520342, 2.776269
0.010100, 0.156968, 2.715011
0.010150, 0.378243, 3.286167
0.010200, 1.730164, 4.139842
0.010250, 1.638731, 3.424989
0.010300, 3.945442, 2.569967
0.010350, 3.248797, 3.258654
0.010400, 3.370792, 2.716231
0.010450, 5.188928, 3.472417
0.010500, 6.421704, 2.164260
0.010550, 6.854617, 2.734463
0.010600, 7.482169, 2.295367
0.010650, 8.655356, 4.495461
0.010700, 8.989680, 2.347122
0.010750, 10.786139, 2.858500
0.010800, 10.086233, 3.558252
0.010850, 10.633962, 3.901400
0.010900, 12.760824, 4.117909
0.010950, 13.171320, 4.904792
0.011000, 13.171949, 4.017903
0.011050, 11.475712, 3.629605
0.011100, 11.066108, 3.937499
0.011150, 13.717637, 4.449131
0.011200, 13.190300, 3.748956
0.011250, 10.342096, 4.352626
0.011300, 9.326526, 4.283505
0.011350, 8.369090, 5.312666
0.011400, 4.544788, 4.934191
0.011450, 4.035120, 4.731317
0.011500, 3.954088, 5.580355
0.011550, 3.755692, 4.559244
0.011600, 2.932932, 5.474234
0.011650, 2.421809, 5.172125
0.011700, 1.247325, 5.260138
0.011750, 2.821981, 4.785913
0.011800, 0.437777, 4.940860
0.011850, 3.064715, 4.236656
0.011900, 2.356796, 5.354872
0.011950, 1.804522, 4.194010
0.012000, 1.154394, 4.089279
0.012050, 2.356414, 3.332958
0.012100, 2.329584, 3.711034
0.012150, 5.285905, 2.948361
0.012200, 2.801380, 4.378698
0.012250, 3.807010, 3.372262
0.012300, 4.734298, 4.586488
0.012350, 3.730745, 4.000650
0.012400, 2.141854, 4.412612
0.012450, 1.800627, 4.761280
0.012500, -0.061933, 4.675310
0.012550, -1.593325, 3.480924
0.012600, -6.264546, 2.308513
0.012650, -6.139094, 2.585034
0.012700, -5.155965, 5.194563
0.012750, -5.577158, 4.185588
0.012800, -7.246669, 4.116678
0.012850, -6.946996, 4.267772
0.012900, -7.271635, 3.620662
0.012950, -5.588084, 2.072206
0.013000, -7.317339, 2.660791
0.013050, -4.464396, 3.782544
0.013100, -4.946253, 2.055178
0.013150, -2.269406, 3.018250
0.013200, -1.503851, 3.200487
0.013250, 0.392415, 2.335978
0.013300, -1.163103, 3.010704
0.013350, 0.381597, 3.361573
0.013400, -1.076980, 4.362582
0.013450, 2.280669, 4.349788
0.013500, -0.445951, 2.996948
0.013550, 1.799663, 3.707399
0.013600, 1.549016, 2.920918
0.013650, 3.950111, 3.747632
0.013700, 2.489953, 3.490839
0.013750, 3.935047, 3.460164
0.013800, 3.449396, 3.901379
0.013850, 3.802005, 3.518116
0.013900, 4.466378, 3.165959
0.013950, 4.974520, 2.704092
0.014000, 2.615935, 2.897479
0.014050, 2.421628, 2.491336
0.014100, -0.327396, 3.851455
0.014150, -1.068134, 3.959129
0.014200, -4.558581, 3.292312
0.014250, -4.188231, 2.946307
0.014300, -6.450581, 2.218017
0.014350, -6.217125, 3.363689
0.014400, -8.206859, 2.360486
0.014450, -7.427778, 3.059397
0.014500, -7.136376, 2.146503
0.014550, -7.625149, 3.349282
0.014600, -9.713092, 4.053155
0.014650, -9.168699, 2.153254
0.014700, -9.248465, 2.016701
0.014750, -7.924386, 2.932344
0.014800, -14.361455, 3.288128
0.014850, -11.555668, 4.275638
0.014900, -11.324020, 3.575462
0.014950, -13.491005, 1.944263
0.015000, -13.591117, 4.000725
0.015050, -12.053351, 3.972578
0.015100, -14.864203, 5.350347
0.015150, -14.808665, 3.624855
0.015200, -15.357734, 3.828942
0.015250, -15.146402, 4.422635
0.015300, -11.542166, 3.753432
0.015350, -11.857518, 4.299910
0.015400, -12.718954, 4.425292
0.015450, -10.713967, 5.201142
0.015500, -8.260551, 3.677405
0.015550, -7.113702, 2.492294
0.015600, -7.877912, 2.254743
0.015650, -7.803677, 3.131447
0.015700, -9.425990, 3.367867
0.015750, -11.906347, 4.196542
0.015800, -15.732240, 4.471594
0.015850, -21.625166, 3.614331
0.015900, -26.250619, 4.403573
0.015950, -32.397093, 3.595961
0.016000, -35.794083, 5.011868
0.016050, -35.993084, 4.068614
0.016100, -35.431590, 4.293005
0.016150, -34.324095, 3.464461
0.016200, -33.840593, 2.739210
0.016250, -30.958579, 3.409878
0.016300, -30.202046, 3.459683
0.016350, -26.812988, 3.923598
0.016400, -23.989399, 4.198041
0.016450, -18.513774, 3.743620
0.016500, -16.723606, 3.142411
0.016550, -12.632388, 2.667518
0.016600, -10.998116, 2.324575
0.016650, -7.667282, 2.280200
0.016700, -4.316881, 3.932709
0.016750, 2.992094, 3.229847
0.016800, 7.805148, 3.674948
0.016850, 12.735288, 4.694683
0.016900, 15.949519, 3.234727
0.016950, 17.428349, 4.745074
0.017000, 19.082783, 3.338021
0.017050, 19.294326, 3.949575
0.017100, 19.369483, 3.725654
0.017150, 20.341762, 3.975241
0.017200, 21.509167, 4.147383
0.017250, 19.654203, 3.467018
0.017300, 18.793876, 4.795588
0.017350, 16.256692, 3.585487
0.017400, 12.725155, 3.757420
0.017450, 11.553270, 5.089591
0.017500, 8.587543, 2.517459
0.017550, 7.532978, 2.828734
0.017600, 7.005082, 3.130095
0.017650, 4.488358, 2.456759
0.017700, 5.150311, 4.176783
0.017750, 7.196947, 3.186870
0.017800, 8.112772, 3.436969
0.017850, 8.989789, 4.422534
0.017900, 10.491005, 3.780209
0.017950, 12.226424, 3.299165
0.018000, 12.402051, 1.962836
0.018050, 11.739391, 5.348775
0.018100, 10.803948, 4.356720
0.018150, 6.904728, 4.873469
0.018200, 3.122734, 5.073401
0.018250, -1.127029, 4.637803
0.018300, -3.758057, 5.147382
0.018350, -7.246846, 4.045701
0.018400, -8.024892, 3.085173
0.018450, -9.582691, 3.270728
0.018500, -10.906239, 5.243407
0.018550, -12.951030, 6.047666
0.018600, -14.800563, 4.471698
0.018650, -14.660832, 4.808525
0.018700, -11.205833, 4.532545
0.018750, -11.572563, 3.644327
0.018800, -9.443017, 2.880328
0.018850, -7.040192, 3.689619
0.018900, -3.018582, 4.003144
0.018950, -1.278186, 4.407389
0.019000, -0.239497, 3.245142
0.019050, -0.039014, 5.488005
0.019100, 1.702268, 6.439696
0.019150, 1.786352, 5.718373
0.019200, 1.597742, 2.937022
0.019250, 2.384440, 3.384883
0.019300, 0.421951, 3.763643
0.019350, 0.799776, 4.287618
0.019400, 1.977419, 2.802129
0.019450, 2.121883, 4.133856
0.019500, 2.617672, 1.662867
0.019550, 0.286286, 2.767481
0.019600, -1.576770, 3.300305
0.019650, -2.444994, 3.427493
0.019700, -1.245884, 3.565798
0.019750, -0.845938, 2.457454
0.019800, 2.303847, 2.509314
0.019850, 1.729474, 4.302341
0.019900, 3.651445, 4.577145
0.019950, 1.732262, 3.672309
